Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
frame427.pdb, 1, 1, 0.7558277458534841, 0.27994177816437554, 2.10143713110621, -, 24.051993991645595, 1.2214291424258255
frame428.pdb, 1, 2, 0.6885501265196857, 0.37316715806101863, 2.0940288874430415, -, 26.684600957865065, 1.2742452131971493
frame430.pdb, 1, 2, 0.715877605204479, 0.3342460690856626, 2.209388182114629, -, 28.56930697008965, 1.2138574652382892
frame434.pdb, 1, 1, 0.660186451179448, 0.4152329820707396, 2.0654759198191806, -, 25.24737467147497, 1.4027031899540026
frame436.pdb, 1, 2, 0.670125926629556, 0.40028963406418294, 2.184157056451741, -, 26.869718334875166, 1.2556459720141515
frame438.pdb, 1, 2, 0.7062089378745612, 0.3478441392743117, 2.154827728720924, -, 23.72366650117863, 1.3029918298396064
frame440.pdb, 1, 2, 0.6089244952901213, 0.49606100041978984, 2.0173960264253665, -, 34.5651032019612, 2.0371352551697326
frame441.pdb, 1, 1, 0.7867760519714188, 0.23981163018081297, 2.2051968228823853, -, 20.48744113634252, 1.1813958866424814
frame442.pdb, 1, 1, 0.7845344181543192, 0.24266483504444536, 2.260951083320414, -, 20.154291736666863, 1.1300582974725233
frame443.pdb, 1, 1, 0.7604079360514641, 0.27390023174233513, 2.2130747301427443, -, 21.479103513468267, 1.2876131503516366
frame444.pdb, 1, 1, 0.7764962680747829, 0.2529634424902209, 2.4437399030914477, -, 22.956387576443333, 1.1720401692340778
frame445.pdb, 1, 2, 0.7546037545367894, 0.2815624959318514, 2.2016808613784398, -, 21.64948297608907, 1.1310483448456097
frame446.pdb, 1, 1, 0.7928435983604446, 0.23212930459187758, 2.6603848768024663, -, 21.07068608423694, 1.1357558442959894
frame447.pdb, 1, 2, 0.7793302414334393, 0.2493203929912365, 2.0709318912192574, -, 21.823037402573707, 1.1412992496723668
frame448.pdb, 1, 1, 0.7019641282505983, 0.35387297562006476, 2.011061020382069, -, 25.211400119764765, 1.3054698012367296
frame449.pdb, 1, 2, 0.7998395700601005, 0.22334410884940206, 2.329141063877918, -, 19.69545188040685, 1.159925091320775
frame450.pdb, 1, 2, 0.7426484402224318, 0.29753250879503024, 2.184509619156273, -, 24.773233990040957, 1.193721935267939
frame451.pdb, 1, 2, 0.7604115507488152, 0.27389547812445675, 2.058232473024116, -, 20.84297116563958, 1.1851684660828554
frame452.pdb, 1, 2, 0.7155565292557092, 0.3346946764597986, 2.121122268053619, -, 26.434266981742464, 1.182699574523144
frame458.pdb, 1, 2, 0.6884035751420504, 0.37338002125026276, 2.0380846385847353, -, 24.721123674904497, 1.228099786615853
frame461.pdb, 1, 1, 0.729130060474459, 0.3159031534565636, 2.121705866550431, -, 24.454657465303587, 1.2292931655862385
frame470.pdb, 1, 1, 0.7782395388264151, 0.2507209116699213, 2.3058837882765264, -, 20.171095170688858, 1.1785639141394277
frame477.pdb, 1, 2, 0.7362945134662404, 0.30612508612750006, 2.12002462552138, -, 23.643315164773895, 1.2282984606736327
frame478.pdb, 1, 1, 0.7967918998112411, 0.22716173866296852, 2.3885585475401396, -, 22.28360847046002, 1.1688671783254834
frame479.pdb, 1, 1, 0.7312463278327904, 0.31300490221580407, 2.1188099548443087, -, 23.510208288590064, 1.1810103178122604
frame480.pdb, 1, 1, 0.7213425210794715, 0.3266411905938205, 2.0654036870033368, -, 25.09540197438257, 1.320899891899385
frame484.pdb, 1, 2, 0.7168888373232736, 0.33283448900297713, 2.0135412782559596, -, 24.82265310419185, 1.3377908822798177
frame485.pdb, 1, 1, 0.6853822929388963, 0.37777850451366735, 2.0990247599788674, -, 26.59235050445729, 1.1953997893339154
frame493.pdb, 1, 3, 0.5854090678239677, 0.5354444148819562, 2.0503481110231436, -, 32.66211653232244, 1.3847394231360581
frame494.pdb, 1, 1, 0.7084070680281118, 0.3447363956696591, 2.1382783486910535, -, 21.371775154041046, 1.2897499078096697
frame495.pdb, 1, 2, 0.7154935709244958, 0.3347826654564747, 2.1528245110220556, -, 25.334623988781136, 1.244827618171657
frame497.pdb, 1, 2, 0.7425303701374912, 0.29769150659969285, 2.177955696360362, -, 23.074764970673524, 1.199353795701517
frame498.pdb, 1, 1, 0.7610130616663496, 0.2731047574486287, 2.2860018401677715, -, 21.80539149536501, 1.1823880341499473
frame499.pdb, 1, 1, 0.7726078109575085, 0.2579837188379388, 2.3908877681832754, -, 21.681676109619783, 1.1816409187013615
frame500.pdb, 1, 1, 0.7798615635483634, 0.2486388576807087, 2.322936128956817, -, 23.39383932672052, 1.157484786658858
frame502.pdb, 1, 1, 0.7284937745264021, 0.31677619898887927, 2.119378193465839, -, 25.353285613068707, 1.2542075248306253
frame506.pdb, 1, 1, 0.6973657620383154, 0.3604452396676678, 2.019796283537755, -, 26.417250062310178, 1.2097448321155464
frame509.pdb, 1, 1, 0.7085861503467117, 0.3444836318353215, 2.055749263906404, -, 23.697852557936834, 1.207754359573464
frame527.pdb, 1, 1, 0.7172562685789787, 0.3323220844182076, 2.155063340664843, -, 23.497796686904, 1.218020241703702
frame528.pdb, 1, 1, 0.6985290846453759, 0.3587784624327669, 2.0126239327882924, -, 23.38463977836103, 1.2244025831885994
frame532.pdb, 1, 1, 0.7378225272260153, 0.304051961314668, 2.030707196161958, -, 22.6254737952902, 1.1612375508140813
frame551.pdb, 1, 1, 0.7629474112908379, 0.2705661736761165, 2.144569508873224, -, 22.293957845102216, 1.1808610995471107
frame554.pdb, 1, 2, 0.6103804998141178, 0.49367274609146206, 2.0041609012098496, -, 30.908754753410825, 1.2783701718714808
frame555.pdb, 1, 1, 0.7710871919133591, 0.25995382243114096, 2.399044707384072, -, 21.368920129595452, 1.175133836894832
frame563.pdb, 1, 1, 0.6853148665116069, 0.37787688718978074, 2.0995052272047467, -, 24.534975292994496, 1.3294283912803007
frame564.pdb, 1, 1, 0.7028040904655826, 0.35267710244483685, 2.2291224575080646, -, 27.969667185461518, 1.351945489163919
frame569.pdb, 1, 2, 0.723741247313901, 0.32332134368943966, 2.310461947523084, -, 22.032202674121976, 1.325207371399733
frame570.pdb, 1, 1, 0.6508764547758482, 0.42943543239368137, 2.0013251104146814, -, 26.960006425909153, 1.30540569571192
frame576.pdb, 1, 1, 0.7525355704246671, 0.28430701380895007, 2.146641832319091, -, 21.67561941805915, 1.2183254545784328
frame579.pdb, 1, 1, 0.733249992153609, 0.3102685818254168, 2.0958603729397334, -, 21.935546733025088, 1.35009502700978
frame580.pdb, 1, 1, 0.7273865299612757, 0.3182972646632948, 2.2679657387647705, -, 27.019303499873573, 1.4074092462261891
frame581.pdb, 1, 1, 0.7110347006683302, 0.34103404492915357, 2.0271388572943136, -, 25.592523387460076, 1.1790839808176354
frame582.pdb, 1, 1, 0.6919898314327911, 0.3681840179337167, 2.0023326474828878, -, 21.808609310387553, 1.3082805824073727
frame584.pdb, 1, 1, 0.6890883284185368, 0.3723858181901656, 2.230769378983677, -, 26.21601154016852, 1.3695063935247158
frame585.pdb, 1, 2, 0.7060212925604202, 0.34810988250965863, 2.197216867508825, -, 26.341391270274205, 1.4966596000131362
frame587.pdb, 1, 1, 0.7595320785872555, 0.2750527213836608, 2.18942625386358, -, 22.802744668640567, 1.3269261226083437
frame588.pdb, 1, 1, 0.7135861296833809, 0.337452135008126, 2.062951017455423, -, 24.085157040711348, 1.3968934656220704
frame595.pdb, 1, 1, 0.7213546878190666, 0.32662432393667257, 2.0071577163874568, -, 24.904169903043154, 1.1808530812010227
frame596.pdb, 1, 1, 0.7098251376333228, 0.34273662430340185, 2.1268592311710828, -, 23.00766138580771, 1.3544840144898236
frame602.pdb, 1, 2, 0.6905235639121798, 0.37030518084659264, 2.042580732381185, -, 22.639803906619466, 1.3077615876424955
frame604.pdb, 1, 1, 0.6720479827119371, 0.3974255381629049, 2.172493794891727, -, 24.71524132164234, 1.2084407943590174
frame605.pdb, 1, 1, 0.6710321662125166, 0.3989382054358595, 2.196720772433445, -, 25.3496627438788, 1.3580142327840625
frame606.pdb, 1, 1, 0.721848596751409, 0.32593986186967844, 2.1386488723675257, -, 25.308915382349173, 1.1970604320106881
frame608.pdb, 1, 1, 0.6424088696673097, 0.44253030936627546, 2.026151246271988, -, 27.504151899158586, 1.6191111334667667
frame620.pdb, 1, 1, 0.6961918866907322, 0.36212995737748344, 2.0541294653919477, -, 25.103166543227523, 1.4795664730645637
frame625.pdb, 1, 1, 0.7408112597749652, 0.3000093962854338, 2.0144548561774296, -, 24.116846959084654, 1.222858303012145
frame626.pdb, 1, 1, 0.7071817068882272, 0.34646763494995114, 2.0196211159685435, -, 25.242835115729573, 1.16699225156102
frame627.pdb, 1, 1, 0.7167503193538981, 0.3330277286604758, 2.112509800389397, -, 25.068671218619105, 1.15794791947203
frame630.pdb, 1, 2, 0.7006491450299299, 0.3557480236193775, 2.0599048829859017, -, 23.76514649480673, 1.4737130689445477
frame631.pdb, 1, 1, 0.742452892134415, 0.2977958552548123, 2.0984723366426374, -, 25.341915831562392, 1.1932134855262757
frame632.pdb, 1, 1, 0.7303500773335704, 0.31423130179969244, 2.1041270738743845, -, 21.252586452288156, 1.1719489023950784
frame634.pdb, 1, 1, 0.7308124785749732, 0.3135983793983221, 2.183529178374066, -, 26.091936036725535, 1.3379785310016683
frame635.pdb, 1, 2, 0.7494976668913442, 0.28835207433112864, 2.2232215141525384, -, 23.47226160572978, 1.2001754596242358
frame636.pdb, 1, 1, 0.757936246152964, 0.27715600485465985, 2.090856706654443, -, 21.361791387898734, 1.1750860245063666
frame637.pdb, 1, 1, 0.7673043229268689, 0.2648717858682538, 2.0961716671908706, -, 22.781987655746295, 1.2867035420483979
frame639.pdb, 1, 1, 0.7616672806420636, 0.2722454582276536, 2.304554719310684, -, 26.724608522399517, 1.2258300672360762
frame640.pdb, 1, 1, 0.7313239526799211, 0.31289875367957604, 2.3379963392511343, -, 23.662657317774208, 1.1809670625991364
frame642.pdb, 1, 1, 0.6950338197294306, 0.3637947731200814, 2.009390456321472, -, 23.86932433903732, 1.1333348195621173
frame644.pdb, 1, 1, 0.7787071485926084, 0.2501202362787447, 2.1380959096946395, -, 22.397530268329945, 1.301749550681577
frame645.pdb, 1, 1, 0.7607866470272259, 0.2734023191310249, 2.7098443810693627, -, 26.458372158572214, 1.198615676152089
frame647.pdb, 1, 1, 0.7443620507796959, 0.29522773512169215, 2.0080594013426962, -, 24.14781927960982, 1.283497315883705
frame648.pdb, 1, 1, 0.7270277496656942, 0.31879063207295905, 2.4098574998842848, -, 25.62815566774055, 1.293227611740313
frame649.pdb, 1, 1, 0.7668682805209827, 0.26544022571217696, 2.359774520212164, -, 21.12770931133625, 1.3201178480390174
frame650.pdb, 1, 1, 0.7917091257139331, 0.23356122013891764, 2.372614504181659, -, 19.74310789348897, 1.2809251004453774
frame651.pdb, 1, 1, 0.7407679174833122, 0.30006790452087706, 2.198401802847104, -, 28.090314642574032, 1.2338357405317009
frame652.pdb, 1, 1, 0.7922882952664266, 0.23282994422819678, 2.488437024430381, -, 24.7782066449349, 1.2475762049582353
frame653.pdb, 1, 1, 0.7940372619524502, 0.23062488942500536, 2.315317291324943, -, 27.59941350381283, 1.5043356079312504
frame654.pdb, 1, 1, 0.7812355912173252, 0.24687852134342816, 2.2253192631316185, -, 18.49500082943633, 1.2988634615890873
frame655.pdb, 1, 1, 0.7367354001596053, 0.3055264741068587, 2.4863276762520083, -, 25.39969486937975, 1.325112414343114
frame656.pdb, 1, 1, 0.7482464009606705, 0.2900229422032013, 2.3133318038952844, -, 23.834103773263376, 1.311004072895213
frame657.pdb, 1, 1, 0.7341328804288371, 0.3090652307460718, 2.393882246022235, -, 24.677809120748584, 1.3359570754834438
frame658.pdb, 1, 1, 0.7777124343737312, 0.2513984447582514, 2.345232915715389, -, 24.016242184608373, 1.2624864096289912
frame659.pdb, 1, 1, 0.7453076564277564, 0.2939581841997759, 2.4231757257040436, -, 25.195345789546803, 1.2226162641203233
frame660.pdb, 1, 1, 0.7922459271779551, 0.23288342125366143, 2.3179563023920204, -, 22.898603360382737, 1.2873927782955494
frame661.pdb, 1, 1, 0.8141308345220164, 0.20563419552431142, 2.598502554456747, -, 18.570274309357227, 1.1659507247076135
frame662.pdb, 1, 1, 0.7856640389268152, 0.24122600931858634, 2.1281098361744837, -, 17.92494676085542, 1.3455022160689691
frame663.pdb, 1, 1, 0.737822105421956, 0.3040525330025255, 2.2484248416008716, -, 25.79944703146055, 1.3367358762253991
frame665.pdb, 1, 1, 0.8271880463805822, 0.18972322603284156, 2.5083834873813187, -, 22.532290049586738, 1.4574137039553865
frame666.pdb, 1, 1, 0.8270325940462426, 0.18991117234544105, 2.614929175732498, -, 23.525239696894396, 1.290625035254782
frame668.pdb, 1, 1, 0.7525262333955685, 0.2843194213115192, 2.273056469415905, -, 30.59135910855656, 1.3162420166083468
frame669.pdb, 1, 1, 0.826894504641216, 0.19007815601171876, 2.5936469324366476, -, 19.41359790907169, 1.2365289249512734
frame670.pdb, 1, 1, 0.8041803596655361, 0.21793170701871206, 2.5657820554275785, -, 20.600450392593302, 1.195957883815341
frame671.pdb, 1, 1, 0.8019533199845876, 0.22070487731756608, 2.2786027537818816, -, 22.139337954607377, 1.2576412490850624
frame672.pdb, 1, 2, 0.7964537809986314, 0.22758617893826094, 2.566893374651382, -, 25.660106701329322, 1.2833065363596712
frame673.pdb, 1, 1, 0.8132754402923387, 0.2066854318648494, 2.194269260442444, -, 22.988637040349644, 1.3092935695999128
frame674.pdb, 1, 1, 0.8004372411775222, 0.2225971491471633, 2.1495710557351675, -, 21.63093849106031, 1.1017490421866873
frame676.pdb, 1, 1, 0.8113797843923343, 0.20901904299842777, 2.2727379270298007, -, 21.29354131445259, 1.0890942808820747
frame677.pdb, 1, 1, 0.7706040881569867, 0.26058054164325595, 2.3509300159300253, -, 30.02236817820671, 1.2758447176687326
frame678.pdb, 1, 1, 0.8435890069582533, 0.1700898615692826, 2.5487878505070616, -, 26.551558511972345, 1.2286310504189417
frame679.pdb, 1, 2, 0.8100174074249302, 0.2106995408985113, 2.2749834040622128, -, 26.84947698891585, 1.3759729980424567
frame680.pdb, 1, 2, 0.8490253212755235, 0.16366626829160272, 2.197858562451053, -, 18.53113756331611, 1.1829780064720659
frame682.pdb, 1, 1, 0.8632858395659062, 0.14700942655570656, 2.080723744985071, -, 17.476890311976067, 1.1743935325752735
frame683.pdb, 1, 1, 0.8703761236379269, 0.13882983473887006, 2.616951724335933, -, 19.219083785419134, 1.1890128114381209
frame684.pdb, 1, 1, 0.8563313241103133, 0.15509791685259808, 2.3873075807435904, -, 16.403254673784545, 1.104533199785493
frame685.pdb, 1, 1, 0.8702859184700709, 0.13893347940481288, 2.2167432299120695, -, 15.291123913803904, 1.115597387378063
frame686.pdb, 1, 2, 0.831856638290812, 0.18409516275457852, 2.415698620189091, -, 16.670960208908074, 1.166455396394949
frame687.pdb, 1, 1, 0.837290223589088, 0.17758452595470525, 2.416423790003643, -, 19.461768548242517, 1.2269974934179058
frame688.pdb, 1, 2, 0.7821555715904379, 0.24570161757015957, 2.2236450013601057, -, 30.45208849385228, 1.3334092321337283
frame689.pdb, 1, 1, 0.8774451626113177, 0.1307408183455046, 2.4674159324115457, -, 16.821253436766245, 1.1904392108564408
frame690.pdb, 1, 2, 0.8487222532577863, 0.16402329194518075, 2.1775903290603438, -, 15.851101662070546, 1.2400638804270352
frame691.pdb, 1, 1, 0.8473203279723879, 0.16567646459567834, 2.001839131479174, -, 20.548556980291963, 1.1930985825136877
frame692.pdb, 1, 2, 0.8217519279159673, 0.19631672033046937, 2.6203834978893905, -, 19.808968695837766, 1.1584127114523597
frame693.pdb, 1, 1, 0.830186337338732, 0.18610510057073051, 2.400455382889903, -, 19.105250783737674, 1.206910565216897
frame694.pdb, 1, 1, 0.8026625824606014, 0.2198208495310734, 2.574816237873515, -, 28.75428323383172, 1.2648192729551642
frame695.pdb, 1, 2, 0.7872803088268876, 0.2391709201207701, 2.549707148531987, -, 28.07050052234143, 1.4042001963272657
frame696.pdb, 1, 1, 0.8399624300354882, 0.17439811429325014, 2.344475117483033, -, 18.051152359733514, 1.1345693901657212
frame697.pdb, 1, 2, 0.7966926454961161, 0.22728631384701486, 2.268970058666639, -, 26.40271409318544, 1.416071959104648
frame698.pdb, 1, 2, 0.7377502387704085, 0.30414994151236535, 2.2717461818790374, -, 27.114124701475674, 1.4492826114633326
frame699.pdb, 1, 2, 0.8122398009104438, 0.2079596611009356, 2.3230304377806434, -, 22.909482109246312, 1.2150797501068913
frame700.pdb, 1, 1, 0.7795809396927664, 0.24899876047679498, 2.6013281424647623, -, 28.300247370259324, 1.3627301521425539
frame701.pdb, 1, 2, 0.7805378837270652, 0.24777200243766984, 2.18066246440455, -, 27.170117675783576, 1.4921423155096478
frame702.pdb, 1, 1, 0.850205724790393, 0.16227692961694007, 2.152355735360696, -, 17.307217597587222, 1.1863075269279781
frame703.pdb, 1, 1, 0.838577993221697, 0.17604768687254616, 2.322417488437422, -, 17.939919724532036, 1.190830144157286
frame704.pdb, 1, 2, 0.7975708354855099, 0.22618462634216677, 2.162978944475611, -, 27.237905475533093, 1.2940815427176735
frame705.pdb, 1, 2, 0.8339023368585192, 0.1816389855684816, 2.6761735441021877, -, 18.81191128444101, 1.2828679850759266
frame707.pdb, 1, 2, 0.6749968214451784, 0.3930472970908006, 2.2555156862646215, -, 28.089512680727378, 1.4240673922171545
frame708.pdb, 1, 2, 0.7041944223761003, 0.35070079280362837, 2.024703362425286, -, 23.980012564807105, 1.4839545452174046
frame709.pdb, 1, 1, 0.8049698088217553, 0.2169505068361357, 2.5876363888713616, -, 25.14856070696053, 1.3474170027139902
frame712.pdb, 1, 2, 0.8042658786468317, 0.2178253696362878, 2.4234473565621455, -, 21.412447715148737, 1.2150226600250036
frame713.pdb, 1, 1, 0.8007377881820272, 0.2222217410843047, 2.414640813836675, -, 21.3572636232411, 1.1873288077973592
frame714.pdb, 1, 2, 0.7859017865400978, 0.24092344787159686, 2.5418044492358742, -, 22.496265618124443, 1.3237270245889357
frame715.pdb, 1, 1, 0.7873880555281826, 0.23903407009710517, 2.4683031811215734, -, 25.226276954401676, 1.3815780775720494
frame716.pdb, 1, 1, 0.840480118365893, 0.17378198094519323, 2.506897743647819, -, 25.523252915204402, 1.3285253283096916
frame717.pdb, 1, 1, 0.806580541508733, 0.21495152092419828, 2.261621218729694, -, 24.88746964980808, 1.4172474612872925
frame718.pdb, 1, 1, 0.8499369738307081, 0.16259308068136702, 2.4565848848992156, -, 16.158794320312964, 1.1270982136134184
frame719.pdb, 1, 1, 0.8795975331144726, 0.1282908248592693, 2.7239519056836294, -, 14.927483118264703, 1.1410258922791325
frame720.pdb, 1, 1, 0.8692744125759034, 0.14009642384556048, 2.3724589536073233, -, 16.677451268789454, 1.1754930334432645
frame721.pdb, 1, 1, 0.8928698429162795, 0.11331446134193128, 2.4308054408577098, -, 12.391828564638015, 1.1110361865177474
frame722.pdb, 1, 1, 0.8525648319381465, 0.1595060235217519, 2.2714028084756537, -, 17.518286169300474, 1.1430653276215195
frame724.pdb, 1, 1, 0.8544334744406484, 0.15731663265715246, 2.3085800568650097, -, 17.43519913666079, 1.3038152088518933
frame725.pdb, 1, 1, 0.851578142655377, 0.16066401250241502, 2.246850275323141, -, 17.235519462504996, 1.1807988537596694
frame726.pdb, 1, 1, 0.8523644550070192, 0.15974107952505265, 2.2610913477626564, -, 18.568836992721447, 1.269325111770463
frame727.pdb, 1, 1, 0.9149269623949604, 0.08891103941177157, 2.8088848011921943, -, 12.450756869571965, 1.1038804315732342
frame728.pdb, 1, 1, 0.8919230446559302, 0.1143754229310935, 2.4509042622345945, -, 14.35576387266733, 1.1446587757449218
frame729.pdb, 1, 1, 0.8752915759286083, 0.1331982185004904, 2.2940499711045987, -, 13.817246239160248, 1.168247664965735
frame730.pdb, 1, 1, 0.9005070902045802, 0.10479724076627342, 2.498579084773689, -, 12.12793842083436, 1.0857896274165275
frame731.pdb, 1, 1, 0.8964007836454677, 0.10936766284170471, 2.7250327838575825, -, 13.962103114345886, 1.0934741916662984
frame732.pdb, 1, 1, 0.8806371680293001, 0.1271095789321901, 2.5245678262925733, -, 15.975126884555282, 1.227131781560121
frame733.pdb, 1, 1, 0.8485100958294974, 0.16427329593492074, 2.422937711721981, -, 20.305352550801793, 1.336595407380838
frame734.pdb, 1, 1, 0.8287641304863426, 0.18781968726682619, 2.4042770498835404, -, 26.10727984669625, 1.3380754223962907
frame735.pdb, 1, 1, 0.8729514125387094, 0.13587538043168293, 2.6116964880270217, -, 20.24364748274461, 1.3710604236892532
frame736.pdb, 1, 1, 0.9005847093122933, 0.10471104959291734, 2.3873676465288334, -, 9.550715117372274, 1.0728066451510605
frame737.pdb, 1, 1, 0.8881205390167175, 0.11864780306615395, 2.36033183252383, -, 15.925180926192354, 1.1618839759607846
frame738.pdb, 1, 1, 0.8583951087246647, 0.1526907858125156, 2.111988802636011, -, 16.073676896244123, 1.1490285710083152
frame739.pdb, 1, 1, 0.8480779157823641, 0.1647827655922842, 2.1757401184474885, -, 21.16565119165799, 1.1252590177183848
frame740.pdb, 1, 1, 0.835630519161093, 0.17956872631771226, 2.200801899212637, -, 17.663339856125926, 1.173662246353204
frame741.pdb, 1, 1, 0.8973361982655412, 0.1083246841728113, 2.5603616363300814, -, 14.549642936059788, 1.1644253558516418
frame743.pdb, 1, 2, 0.8653443322676222, 0.14462777927420012, 2.272406511605417, -, 15.872266502990193, 1.187650407496947
frame744.pdb, 1, 1, 0.9503030357945371, 0.05097436020558293, 2.387237371811267, -, 4.468095508560483, 1.114787752461791
frame745.pdb, 1, 1, 0.9240546135623835, 0.0789841035001241, 2.3729435557519816, -, 8.867739221700369, 1.0948988494723977
frame748.pdb, 1, 1, 0.8253984732286297, 0.19188901140048917, 2.13776898079933, -, 21.25764845346937, 1.2013261790690808
frame749.pdb, 1, 1, 0.8918506999581111, 0.11445653713975054, 2.541709025434939, -, 14.086778352334235, 1.1271538208787615
frame750.pdb, 1, 1, 0.9009384894891246, 0.10431829286170854, 2.5268338047657073, -, 15.980245591844191, 1.1208679658761982
frame751.pdb, 1, 1, 0.8517671933736783, 0.16044203670563578, 2.3167590728425758, -, 18.713777323598038, 1.1681979604240784
frame752.pdb, 1, 2, 0.8618704836256195, 0.14865027062162098, 2.508793439234534, -, 15.722645070673561, 1.2874078540695622
frame753.pdb, 1, 2, 0.8580764776019895, 0.1530620487321857, 2.462348427461257, -, 16.13916751583613, 1.2368096609729569
frame754.pdb, 1, 2, 0.8379350465307042, 0.17681469161067584, 2.313272312356027, -, 18.704930013760627, 1.2881758645035544
frame755.pdb, 1, 2, 0.8229915826288335, 0.19480930602585927, 2.3987437350049357, -, 19.139702967984494, 1.2655739596870084
frame756.pdb, 1, 2, 0.8340172137538843, 0.18150123684372504, 2.4635117906704807, -, 18.286840060806398, 1.3464407290961875
frame757.pdb, 1, 2, 0.848325851065303, 0.1644904586668344, 2.5605221307019828, -, 19.7801688568606, 1.3237829748133418
frame758.pdb, 1, 1, 0.8797646215514479, 0.12810088279755732, 2.6346530279772153, -, 17.514875536838375, 1.3311424875825426
frame759.pdb, 1, 1, 0.8798477816909517, 0.12800636182303757, 2.596816904805244, -, 19.670886356830454, 1.2216908029224631
frame760.pdb, 1, 1, 0.850103615580755, 0.1623970362438183, 2.416037984176934, -, 20.931313064965504, 1.1551107360884227
frame761.pdb, 1, 1, 0.8348042734821003, 0.18055798462341094, 2.0990469656412465, -, 18.481569649756207, 1.146431707040991
frame762.pdb, 1, 1, 0.8783901257847135, 0.1296644494276742, 2.3948925782250647, -, 12.338761846782385, 1.1805483995418815
frame763.pdb, 1, 1, 0.9011164103936358, 0.10412082839478154, 2.4886673187082184, -, 13.045681067045571, 1.0876553319507039
frame764.pdb, 1, 1, 0.853184630816833, 0.158779306123333, 2.6982032398806766, -, 21.325385252190607, 1.411444868625881
frame765.pdb, 1, 1, 0.8779981847621221, 0.13011075281826678, 2.3955291897789173, -, 16.555736091982556, 1.1915751393507419
frame766.pdb, 1, 1, 0.8435212754061876, 0.17017015454456724, 2.6225359590746526, -, 21.027762432897386, 1.1140963776995392
frame769.pdb, 1, 1, 0.8631301045318177, 0.14718984082382466, 2.2659944894537416, -, 13.81362713646594, 1.119523692307493
frame770.pdb, 1, 1, 0.8576603713176191, 0.1535470954837205, 2.3792631952992407, -, 18.26617732340918, 1.2719644928874956
frame771.pdb, 1, 1, 0.8951658739139701, 0.11074624389741296, 2.4619350829610465, -, 12.027480129913602, 1.1266144836554886
frame772.pdb, 1, 1, 0.8770364186250873, 0.13120676110374918, 2.733026006449165, -, 17.739904310478842, 1.1879518457940468
frame773.pdb, 1, 1, 0.9100266893400611, 0.09428135095620427, 2.5662508316461814, -, 10.155020915977593, 1.1263987779908047
frame774.pdb, 1, 1, 0.8861940659025468, 0.12081931635455095, 2.1892565293031465, -, 10.346546361928137, 1.1018565395316604
frame775.pdb, 1, 1, 0.8736157400969408, 0.1351146566435755, 2.316179331199373, -, 13.370654468294138, 1.1452015466186056
frame776.pdb, 1, 1, 0.8867113986524042, 0.12023571753906602, 2.281174770457614, -, 14.352619060500572, 1.1221664394789934
frame777.pdb, 1, 1, 0.8439823449171883, 0.16962370294953524, 2.4826815045174584, -, 16.559737005953217, 1.1514537356556651
frame778.pdb, 1, 1, 0.8633632416725059, 0.14691977069280704, 2.1757515171218786, -, 14.90710405155741, 1.0911894291537583
frame779.pdb, 1, 1, 0.9388211547190212, 0.06313028147237898, 2.594826504099664, -, 7.726367173819437, 1.0808062214756151
frame780.pdb, 1, 1, 0.8740029091605809, 0.13467157477312416, 2.1948682271134716, -, 12.632687870948768, 1.1735901326432592
frame781.pdb, 1, 1, 0.8507676604236752, 0.1616162071640082, 2.278686048223787, -, 17.37825488347324, 1.1440462485308487
frame782.pdb, 1, 1, 0.8699587731872352, 0.13930945559742264, 2.471304605375571, -, 17.73584980250367, 1.1866689839460547
frame783.pdb, 1, 1, 0.8225244265334205, 0.19537709887061117, 2.1701572804054967, -, 17.47808178674484, 1.118773022389645
frame786.pdb, 1, 2, 0.8253188535803898, 0.19198547812681288, 2.109671687808616, -, 17.674077174050282, 1.1732157402710142
frame787.pdb, 1, 1, 0.8623211679100093, 0.14812749312846626, 2.2753733144573527, -, 13.568498821120174, 1.0891035229422321
frame788.pdb, 1, 1, 0.8081264374343765, 0.21303675072983036, 2.006614750307677, -, 17.84805949062736, 1.1780128705703894
frame790.pdb, 1, 1, 0.8008496194488713, 0.22208209055197287, 2.29552915885806, -, 17.36752046454405, 1.1604599328426612
frame791.pdb, 1, 1, 0.8422166421813465, 0.17171800308223553, 2.0552021205121696, -, 14.746846806979852, 1.1379638754886958
frame792.pdb, 1, 1, 0.8022475383738981, 0.22033806739962308, 2.221083491406665, -, 18.220909787769347, 1.2446249910056235
frame794.pdb, 1, 1, 0.790347663560024, 0.2352823498723463, 2.012384507486429, -, 18.89375431903306, 1.1871626234802588
frame798.pdb, 1, 1, 0.7804972423850686, 0.24782407217181748, 2.0959655626910374, -, 19.129218313244362, 1.1338677058366544
frame799.pdb, 1, 2, 0.8136099725673953, 0.20627417698835074, 2.338276360634924, -, 19.338308256197536, 1.4382304411516609
frame801.pdb, 1, 1, 0.8168251300758036, 0.20233024610666983, 2.2058219349623176, -, 18.382515987099588, 1.1413052675755062
frame802.pdb, 1, 1, 0.795213332485717, 0.22914485757595152, 2.329055478051246, -, 21.424287095259366, 1.1842678566074525
frame804.pdb, 1, 1, 0.8267493518054922, 0.19025371114776665, 2.4636141793225335, -, 17.881349490536792, 1.2183929737260442
frame806.pdb, 1, 1, 0.7938187429708157, 0.23090012720769656, 2.214719652493055, -, 17.890524658266756, 1.093636078828218
